product_id,sku,product_name,category,subcategory,brand,unit_cost,selling_price,supplier_id,standard_lead_time_days,minimum_order_quantity,shelf_life_days,is_seasonal,launch_date,product_status
P00170,HOM-00170-4836,Meridian Deluxe Electric Kettle,Home & Kitchen,Small Appliances,Meridian,11.57,27.99,SUP022,55,156,,False,2024-02-25,Active
P00171,PER-00171-3109,Foundry Compact Electric Toothbrush,Personal Care,Oral Care,Foundry,4.88,7.99,SUP227,48,407,428.0,False,2024-06-02,Active
P00172,ELE-00172-2307,Silverpine Compact Soundbar,Electronics,Headphones & Audio,Silverpine,33.9,59.99,SUP144,23,158,,False,2026-01-29,Active
P00173,BOO-00173-2641,Meridian Series 2 Mystery Novel,Books,Fiction,Meridian,7.5,13.99,SUP050,68,317,,True,2026-06-17,Seasonal
P00174,SPO-00174-4211,Meridian Everyday Shin Guards,Sports,Team Sports Gear,Meridian,44.25,71.99,SUP258,41,155,,False,2026-04-05,Active
P00175,SPO-00175-9612,Silverpine Premium Basketball,Sports,Team Sports Gear,Silverpine,19.06,39.99,SUP116,13,219,,False,2025-12-15,Active
P00176,GRO-00176-7847,Fernwood Everyday Plus Breakfast Bar Box,Grocery,Breakfast Foods,Fernwood,2.66,4.05,SUP237,37,342,324.0,False,2024-04-26,Active
P00177,SPO-00177-2245,Ridgeline Deluxe Cycling Gloves,Sports,Cycling,Ridgeline,9.53,17.99,SUP245,17,342,,False,2024-10-08,Discontinued
P00178,HOM-00178-6525,Lumino Classic Pillow 2-Pack,Home & Kitchen,Bedding & Linens,Lumino,25.05,59.99,SUP210,23,160,,False,2026-02-12,Active
P00179,AUT-00179-5938,Timbercrest Everyday Plus Tire Shine Kit,Automotive,Tire & Wheel Care,Timbercrest,32.9,48.99,SUP290,32,186,,False,2025-10-12,Discontinued
P00180,HOM-00180-2987,Amberfield Everyday Plus Pillow 2-Pack,Home & Kitchen,Bedding & Linens,Amberfield,20.74,36.99,SUP270,22,242,,True,2026-01-29,Seasonal
P00181,SPO-00181-7669,Rockridge Compact Adjustable Dumbbell Set,Sports,Fitness Equipment,Rockridge,32.64,56.99,SUP028,54,95,,False,2025-01-09,Active
P00182,TOY-00182-1082,Solstice Pro Counting Puzzle,Toys,Educational Toys,Solstice,4.14,6.99,SUP088,38,325,,False,2025-06-10,Active
P00183,HOM-00183-1855,Trailhaven Ultra Drawer Dividers,Home & Kitchen,Storage & Organization,Trailhaven,11.8,27.99,SUP281,35,264,,False,2025-11-03,Active
P00184,HOM-00184-6678,Driftwood Essential Table Lamp,Home & Kitchen,Home Decor,Driftwood,17.63,35.99,SUP181,11,116,,False,2025-12-15,Active
P00185,TOY-00185-6044,UrbanNest Lite Vehicle Toy Set,Toys,Action Figures & Playsets,UrbanNest,10.42,16.99,SUP118,18,228,,False,2025-10-23,Active
P00186,ELE-00186-6355,Aurelia Everyday Over-Ear Headphones,Electronics,Headphones & Audio,Aurelia,26.55,49.99,SUP258,39,212,,False,2024-02-06,Active
P00187,HOM-00187-7120,ClearPath Signature Throw Pillow Set,Home & Kitchen,Home Decor,ClearPath,23.82,54.99,SUP174,28,162,,False,2024-07-03,Discontinued
P00188,BEA-00188-9175,Rockridge Max Vitamin C Serum,Beauty,Skincare,Rockridge,10.59,27.99,SUP102,15,212,283.0,True,2025-03-28,Seasonal
P00189,PER-00189-1393,Glacier Max Multivitamin Bottle,Personal Care,Vitamins & Supplements,Glacier,3.95,7.99,SUP068,25,311,198.0,False,2025-09-29,Active
P00190,CLO-00190-8151,Everline Ultra Denim Jacket,Clothing,Men's Apparel,Everline,6.94,12.99,SUP258,44,379,,False,2026-05-31,Discontinued
P00191,BEA-00191-4778,Aurelia Deluxe Lipstick Set,Beauty,Makeup,Aurelia,3.9,11.99,SUP258,37,587,172.0,False,2024-10-01,Active
P00192,PER-00192-3341,Vanture Elite Body Wipes,Personal Care,Personal Hygiene,Vanture,5.26,10.99,SUP274,21,496,239.0,False,2025-12-07,Active
P00193,CLO-00193-5268,Halcyon Essential Compression Shorts,Clothing,Activewear,Halcyon,36.16,54.99,SUP231,19,79,,False,2025-08-28,Discontinued
P00194,BEA-00194-5892,Everline Advanced Fragrance Gift Set,Beauty,Fragrances,Everline,6.96,17.99,SUP039,58,198,340.0,False,2024-09-01,Active
P00195,BEA-00195-6002,Willowbrook X200 Body Wash,Beauty,Bath & Body,Willowbrook,9.58,16.99,SUP108,50,371,140.0,False,2024-06-06,Active
P00196,GRO-00196-3435,Solstice Pro Oatmeal Packets,Grocery,Breakfast Foods,Solstice,3.8,5.36,SUP084,40,604,449.0,False,2025-07-22,Active
P00197,GRO-00197-1357,Meridian Everyday Hot Sauce Set,Grocery,Condiments & Sauces,Meridian,1.5,2.99,SUP064,12,551,291.0,False,2024-10-26,Active
P00198,SPO-00198-7001,Vaultis Signature Camping Tent,Sports,Outdoor Recreation,Vaultis,25.17,51.99,SUP237,29,114,,False,2024-07-12,Active
P00199,ELE-00199-9040,Crestmark Advanced USB-C Hub,Electronics,Laptop Accessories,Crestmark,28.71,54.99,SUP027,39,154,,False,2024-07-18,Active
P00200,SPO-00200-9150,Vanture Lite Camping Tent,Sports,Outdoor Recreation,Vanture,12.14,27.99,SUP140,28,194,,False,2024-07-21,Active
P00201,HOM-00201-8743,Glacier Lite Shelving Unit,Home & Kitchen,Storage & Organization,Glacier,18.04,25.99,SUP258,39,219,,False,2024-03-24,Active
P00202,BEA-00202-2966,NorthPoint Everyday Plus Shampoo & Conditioner Set,Beauty,Haircare,NorthPoint,18.79,36.99,SUP234,8,135,287.0,False,2024-06-21,Active
P00203,HOM-00203-8678,Vertex Lite Stock Pot,Home & Kitchen,Cookware,Vertex,36.19,51.99,SUP068,26,159,,False,2026-06-08,Active
P00204,CLO-00204-6884,Halcyon Compact Kids Graphic Tee,Clothing,Kids' Apparel,Halcyon,8.14,19.99,SUP012,26,233,,False,2024-06-22,Active
P00205,SPO-00205-5676,Glacier Ultra Soccer Ball,Sports,Team Sports Gear,Glacier,33.8,70.99,SUP115,45,90,,False,2025-01-07,Discontinued
P00206,GRO-00206-3661,Comet Series 2 Baking Mix,Grocery,Pantry Staples,Comet,2.83,4.99,SUP171,58,442,145.0,False,2025-03-31,Active
P00207,HOM-00207-8092,Comet Compact Pillow 2-Pack,Home & Kitchen,Bedding & Linens,Comet,23.45,34.99,SUP258,39,94,,False,2025-10-02,Active
P00208,HOM-00208-2096,NorthPoint Everyday Drawer Dividers,Home & Kitchen,Storage & Organization,NorthPoint,27.36,60.99,SUP158,21,165,,False,2024-10-09,Active
P00209,TOY-00209-8210,Ironclad Premium Playset,Toys,Action Figures & Playsets,Ironclad,14.38,33.99,SUP068,29,132,,False,2026-01-24,Active
P00210,GRO-00210-9133,Sunneva Elite Breakfast Bar Box,Grocery,Breakfast Foods,Sunneva,2.86,4.99,SUP195,52,355,446.0,False,2025-12-10,Active
P00211,TOY-00211-9667,Aurelia Classic Construction Blocks,Toys,Building Sets,Aurelia,6.46,13.99,SUP115,41,406,,False,2025-04-08,Active
P00212,GRO-00212-8955,Crestmark Everyday Pasta Variety Pack,Grocery,Pantry Staples,Crestmark,4.19,7.99,SUP247,6,414,112.0,False,2026-03-26,Active
P00213,HOM-00213-8345,ClearPath Elite Wall Art Set,Home & Kitchen,Home Decor,ClearPath,71.58,110.99,SUP008,22,93,,False,2024-11-13,Active
P00214,SPO-00214-7786,Ostrom Everyday Plus Camp Chair,Sports,Outdoor Recreation,Ostrom,31.02,52.99,SUP115,45,111,,False,2025-03-20,Active
P00215,CLO-00215-2074,Sunneva Classic Kids Graphic Tee,Clothing,Kids' Apparel,Sunneva,24.42,62.99,SUP115,42,220,,False,2025-06-29,Active
P00216,ELE-00216-3997,Ironclad Deluxe Security Camera,Electronics,Smart Home Devices,Ironclad,23.26,31.99,SUP165,9,228,,True,2024-06-23,Seasonal
P00217,PER-00217-2283,Vanture Series 2 Razor Set,Personal Care,Shaving & Grooming,Vanture,4.7,7.99,SUP098,49,342,104.0,False,2024-03-15,Active
P00218,HOM-00218-4296,BlueStone Signature Electric Kettle,Home & Kitchen,Small Appliances,BlueStone,35.23,55.99,SUP115,37,159,,False,2026-06-29,Active
P00219,GRO-00219-5576,Cedarwood Series 2 Cereal Box,Grocery,Breakfast Foods,Cedarwood,10.68,13.99,SUP211,23,310,107.0,False,2024-02-14,Active
P00220,BEA-00220-8939,Vertex Everyday Plus Sunscreen SPF50,Beauty,Skincare,Vertex,26.83,57.99,SUP034,44,201,238.0,False,2024-02-12,Active
P00221,CLO-00221-7384,Fernwood Ultra Toddler Joggers,Clothing,Kids' Apparel,Fernwood,12.15,20.99,SUP056,6,301,,False,2024-04-02,Active
P00222,TOY-00222-8314,Palisade X200 Family Board Game,Toys,Board Games & Puzzles,Palisade,12.01,25.99,SUP022,65,219,,False,2025-05-16,Active
P00223,ELE-00223-8517,Aurelia Lite Phone Case,Electronics,Mobile Accessories,Aurelia,20.02,36.99,SUP064,13,154,,False,2024-09-01,Active
P00224,PER-00224-8254,Harborlight Premium Probiotic Capsules,Personal Care,Vitamins & Supplements,Harborlight,3.58,7.99,SUP150,46,617,355.0,False,2024-07-19,Active
P00225,BOO-00225-1106,Lumino Max Study Guide,Books,Educational & Reference,Lumino,6.58,10.99,SUP042,18,296,,False,2026-02-23,Active
P00226,PER-00226-9525,Driftwood Compact Hand Sanitizer 3-Pack,Personal Care,Personal Hygiene,Driftwood,5.03,9.99,SUP019,14,379,207.0,False,2026-05-05,Active
P00227,TOY-00227-4902,Cedarwood Lite 1000-Piece Puzzle,Toys,Board Games & Puzzles,Cedarwood,3.36,5.99,SUP296,17,304,,False,2026-03-09,Discontinued
P00228,PER-00228-3256,Lumino Everyday Plus Water Flosser,Personal Care,Oral Care,Lumino,6.01,9.99,SUP126,51,278,206.0,False,2024-10-23,Active
P00229,BOO-00229-4811,Fernwood Elite Literary Fiction Hardcover,Books,Fiction,Fernwood,4.13,7.99,SUP248,38,295,,False,2024-03-18,Active
P00230,GRO-00230-5971,Trailhaven Lite Sparkling Water Case,Grocery,Beverages,Trailhaven,3.78,5.34,SUP214,14,280,159.0,False,2026-05-23,Active
P00231,BEA-00231-7249,Ridgeline Pro Cologne,Beauty,Fragrances,Ridgeline,3.88,6.99,SUP032,51,382,147.0,True,2025-05-12,Seasonal
P00232,SPO-00232-4759,Driftwood Lite Sleeping Bag,Sports,Outdoor Recreation,Driftwood,50.48,93.99,SUP152,11,106,,False,2026-06-06,Active
P00233,BEA-00233-5987,BlueStone Essential Body Wash,Beauty,Bath & Body,BlueStone,2.94,8.99,SUP159,12,621,354.0,False,2024-06-01,Active
P00234,SPO-00234-4708,ClearPath Deluxe Meditation Cushion,Sports,Yoga & Wellness,ClearPath,33.24,53.99,SUP030,8,144,,False,2026-05-09,Active
P00235,ELE-00235-8223,Fernwood X200 Security Camera,Electronics,Smart Home Devices,Fernwood,23.35,41.99,SUP026,28,205,,True,2024-10-09,Seasonal
P00236,AUT-00236-1916,Ridgeline Premium Wheel Cleaner,Automotive,Tire & Wheel Care,Ridgeline,28.88,39.99,SUP065,13,110,,False,2025-12-23,Active
P00237,HOM-00237-7299,Pinnacle Signature Pillow 2-Pack,Home & Kitchen,Bedding & Linens,Pinnacle,73.17,145.99,SUP064,11,107,,False,2024-04-10,Active
P00238,PER-00238-6009,Solstice Advanced Toothbrush 4-Pack,Personal Care,Oral Care,Solstice,2.83,5.99,SUP069,34,315,133.0,False,2025-11-06,Active
P00239,HOM-00239-5324,Silverpine Lite Drawer Dividers,Home & Kitchen,Storage & Organization,Silverpine,10.62,25.99,SUP060,35,200,,False,2025-03-07,Active
P00240,ELE-00240-4472,Driftwood Max Wireless Mouse,Electronics,Laptop Accessories,Driftwood,163.51,234.99,SUP159,13,52,,False,2026-05-18,Active
P00241,TOY-00241-3139,Ashford X200 Backyard Game Set,Toys,Outdoor Play,Ashford,13.68,28.99,SUP075,23,299,,False,2024-05-14,Active
P00242,TOY-00242-3312,Willowbrook Deluxe Strategy Game,Toys,Board Games & Puzzles,Willowbrook,31.7,66.99,SUP225,49,88,,False,2024-07-22,Active
P00243,SPO-00243-6797,Ridgeline Ultra Shin Guards,Sports,Team Sports Gear,Ridgeline,15.15,29.99,SUP014,10,162,,False,2025-08-03,Active
P00244,PER-00244-2341,Pinnacle Compact Body Wipes,Personal Care,Personal Hygiene,Pinnacle,7.03,14.99,SUP171,57,218,172.0,False,2026-01-08,Active
P00245,GRO-00245-3041,Cedarwood Premium Popcorn Variety Pack,Grocery,Snacks,Cedarwood,1.5,2.99,SUP225,62,679,92.0,False,2026-03-21,Active
P00246,AUT-00246-4901,Solstice Everyday Plus Car Charger,Automotive,Car Electronics,Solstice,20.28,32.99,SUP116,12,148,,True,2024-04-13,Seasonal
P00247,GRO-00247-6827,Timbercrest Everyday Pasta Sauce Jar,Grocery,Condiments & Sauces,Timbercrest,2.22,3.54,SUP081,9,380,408.0,False,2024-01-07,Active
P00248,CLO-00248-4615,Silverpine Ultra Training Jacket,Clothing,Activewear,Silverpine,39.26,87.99,SUP077,18,118,,True,2024-11-26,Seasonal
P00249,BEA-00249-2360,Palisade Compact Eyeshadow Palette,Beauty,Makeup,Palisade,9.28,17.99,SUP084,51,263,374.0,False,2024-03-29,Active
P00250,ELE-00250-8177,Cedarwood X200 Bluetooth Speaker,Electronics,Headphones & Audio,Cedarwood,69.43,137.99,SUP026,30,98,,False,2025-01-01,Active
P00251,CLO-00251-2907,Vaultis Deluxe Running Shoes,Clothing,Footwear,Vaultis,5.28,14.99,SUP164,21,469,,False,2025-03-10,Active
P00252,TOY-00252-9479,BlueStone Deluxe Playset,Toys,Action Figures & Playsets,BlueStone,3.71,7.99,SUP171,51,619,,False,2026-06-26,Active
P00253,HOM-00253-4866,Halcyon Classic Air Fryer,Home & Kitchen,Small Appliances,Halcyon,5.08,10.99,SUP108,66,245,,False,2024-01-31,Active
P00254,PER-00254-8267,Vanture Premium Deodorant 2-Pack,Personal Care,Personal Hygiene,Vanture,4.07,7.99,SUP281,33,361,135.0,False,2024-10-19,Active
P00255,CLO-00255-5668,Cedarwood Pro School Uniform Set,Clothing,Kids' Apparel,Cedarwood,5.27,9.99,SUP274,18,510,,False,2024-11-04,Active
P00256,HOM-00256-3326,Vertex Ultra Wall Art Set,Home & Kitchen,Home Decor,Vertex,16.24,34.99,SUP076,31,207,,False,2025-05-20,Discontinued
P00257,BOO-00257-9582,Timbercrest Deluxe Activity Book,Books,Children's Books,Timbercrest,5.62,9.99,SUP211,29,320,,False,2024-10-19,Active
P00258,HOM-00258-3806,Ashford Compact Cast Iron Skillet,Home & Kitchen,Cookware,Ashford,15.17,24.99,SUP026,32,192,,False,2025-07-31,Active
P00259,ELE-00259-6467,Kestrel Lite Phone Case,Electronics,Mobile Accessories,Kestrel,26.82,41.99,SUP218,60,192,,False,2026-02-13,Active
P00260,SPO-00260-8194,Ostrom Max Soccer Ball,Sports,Team Sports Gear,Ostrom,4.32,7.99,SUP211,21,532,,False,2025-09-10,Active
P00261,ELE-00261-4822,Ridgeline Pro Wireless Mouse,Electronics,Laptop Accessories,Ridgeline,88.54,123.99,SUP097,48,63,,False,2025-08-25,Active
P00262,ELE-00262-8226,Glacier Everyday Soundbar,Electronics,Headphones & Audio,Glacier,8.77,17.99,SUP108,58,230,,False,2024-04-19,Active
P00263,SPO-00263-8451,Lumino Advanced Yoga Mat,Sports,Fitness Equipment,Lumino,21.3,34.99,SUP164,23,197,,False,2026-03-20,Active
P00264,ELE-00264-3378,Norwell Ultra Video Doorbell,Electronics,Smart Home Devices,Norwell,126.23,263.99,SUP072,34,40,,False,2025-05-24,Active
P00265,TOY-00265-2253,BlueStone X200 Kickball Set,Toys,Outdoor Play,BlueStone,3.53,9.99,SUP159,13,587,,False,2024-05-30,Active
P00266,TOY-00266-1619,Copperfield Everyday Water Blaster,Toys,Outdoor Play,Copperfield,25.84,40.99,SUP269,28,87,,False,2025-08-01,Active
P00267,HOM-00267-1132,Norwell Classic Air Fryer,Home & Kitchen,Small Appliances,Norwell,58.41,135.99,SUP121,14,94,,True,2025-03-20,Seasonal
P00268,CLO-00268-5753,Comet Max Denim Jacket,Clothing,Men's Apparel,Comet,18.93,46.99,SUP049,18,225,,False,2026-04-03,Active
P00269,ELE-00269-3300,Timbercrest Elite Bluetooth Speaker,Electronics,Headphones & Audio,Timbercrest,117.41,182.99,SUP159,13,89,,False,2025-08-13,Active
P00270,BOO-00270-4735,Norwell Everyday Plus Reference Encyclopedia,Books,Educational & Reference,Norwell,9.27,16.99,SUP180,17,295,,True,2026-05-23,Seasonal
P00271,ELE-00271-5794,Comet Lite Over-Ear Headphones,Electronics,Headphones & Audio,Comet,273.88,529.99,SUP156,23,42,,False,2026-06-08,Active
P00272,PER-00272-3579,Willowbrook Pro Electric Toothbrush,Personal Care,Oral Care,Willowbrook,6.17,9.99,SUP008,20,389,182.0,False,2024-08-02,Active
P00273,HOM-00273-6726,Copperfield Lite Comforter,Home & Kitchen,Bedding & Linens,Copperfield,7.36,10.99,SUP190,53,391,,False,2024-09-23,Active
P00274,SPO-00274-4499,NorthPoint Premium Yoga Mat,Sports,Fitness Equipment,NorthPoint,24.3,34.99,SUP012,26,91,,False,2024-07-10,Active
P00275,ELE-00275-8212,ClearPath Premium Wireless Charger,Electronics,Mobile Accessories,ClearPath,90.96,123.99,SUP115,43,83,,False,2024-07-29,Active
P00276,HOM-00276-2445,Quinley Premium Throw Pillow Set,Home & Kitchen,Home Decor,Quinley,17.06,28.99,SUP115,34,234,,False,2025-09-15,Discontinued
P00277,BEA-00277-6429,Copperfield Ultra Facial Moisturizer,Beauty,Skincare,Copperfield,8.76,15.99,SUP257,14,375,317.0,False,2026-05-15,Active
P00278,CLO-00278-3815,Copperfield Series 2 Blouse,Clothing,Women's Apparel,Copperfield,4.27,7.99,SUP258,43,373,,False,2025-03-22,Active
P00279,PER-00279-2045,ClearPath Deluxe Deodorant 2-Pack,Personal Care,Personal Hygiene,ClearPath,3.67,7.99,SUP225,62,596,140.0,False,2026-01-07,Active
P00280,ELE-00280-2385,NorthPoint Classic Action Camera,Electronics,Cameras & Accessories,NorthPoint,54.25,106.99,SUP246,16,112,,False,2025-11-09,Active
P00281,ELE-00281-8122,ClearPath Pro Screen Protector 2-Pack,Electronics,Mobile Accessories,ClearPath,116.98,204.99,SUP052,56,57,,False,2024-08-25,Active
P00282,GRO-00282-8827,Vaultis Compact Pancake Mix,Grocery,Breakfast Foods,Vaultis,4.24,7.99,SUP209,19,579,360.0,False,2026-02-12,Active
P00283,BEA-00283-1112,Novara Ultra Foundation,Beauty,Makeup,Novara,3.19,8.99,SUP215,11,298,298.0,True,2025-03-12,Seasonal
P00284,AUT-00284-3067,Trailhaven Signature License Plate Frame,Automotive,Exterior Accessories,Trailhaven,22.7,44.99,SUP227,41,214,,False,2024-01-10,Active
P00285,PER-00285-7347,Glacier Compact Pulse Oximeter,Personal Care,Health Monitoring,Glacier,10.28,15.99,SUP237,30,258,126.0,False,2025-10-14,Active
P00286,AUT-00286-7838,Meridian Ultra Floor Mat Set,Automotive,Interior Accessories,Meridian,67.64,119.99,SUP032,55,96,,False,2026-03-12,Active
P00287,HOM-00287-5691,Vaultis Elite Nonstick Frying Pan,Home & Kitchen,Cookware,Vaultis,25.13,46.99,SUP064,10,198,,False,2024-08-11,Active
P00288,BEA-00288-1290,Aurelia Series 2 Shampoo & Conditioner Set,Beauty,Haircare,Aurelia,7.3,12.99,SUP231,19,415,117.0,False,2024-08-30,Active
P00289,TOY-00289-5455,Aurelia Series 2 Water Blaster,Toys,Outdoor Play,Aurelia,3.48,6.99,SUP028,45,611,,False,2025-10-29,Active
P00290,GRO-00290-4875,Timbercrest Advanced Breakfast Bar Box,Grocery,Breakfast Foods,Timbercrest,3.86,5.99,SUP027,39,419,368.0,False,2026-06-03,Active
P00291,SPO-00291-7706,Solstice Everyday Bike Water Bottle Cage,Sports,Cycling,Solstice,18.98,42.99,SUP291,24,212,,False,2024-08-25,Discontinued
P00292,HOM-00292-8377,Lumino X200 Electric Kettle,Home & Kitchen,Small Appliances,Lumino,19.69,32.99,SUP290,32,214,,False,2025-01-27,Active
P00293,GRO-00293-1397,Solstice Ultra Sparkling Water Case,Grocery,Beverages,Solstice,8.97,13.99,SUP084,39,235,454.0,False,2025-09-11,Active
P00294,AUT-00294-9454,Kestrel Classic Bluetooth Car Adapter,Automotive,Car Electronics,Kestrel,8.43,11.99,SUP006,38,233,,False,2026-02-16,Active
P00295,GRO-00295-4695,Ashford Premium Breakfast Bar Box,Grocery,Breakfast Foods,Ashford,6.22,8.99,SUP114,7,423,92.0,False,2024-01-31,Discontinued
P00296,PER-00296-6458,Ridgeline Classic Probiotic Capsules,Personal Care,Vitamins & Supplements,Ridgeline,9.71,16.99,SUP008,21,268,240.0,False,2024-07-01,Active
P00297,GRO-00297-9472,Amberfield Elite Olive Oil,Grocery,Pantry Staples,Amberfield,6.12,8.99,SUP028,57,255,124.0,False,2026-03-26,Active
P00298,ELE-00298-6411,BlueStone Ultra Smart Bulb Kit,Electronics,Smart Home Devices,BlueStone,20.84,42.99,SUP052,49,226,,False,2025-04-23,Active
P00299,GRO-00299-1123,ClearPath Signature Trail Mix,Grocery,Snacks,ClearPath,3.26,5.99,SUP253,53,471,270.0,False,2025-11-22,Active
P00300,HOM-00300-3052,Meridian Premium Cookware Set,Home & Kitchen,Cookware,Meridian,15.84,32.99,SUP102,15,262,,False,2024-02-27,Active
P00301,CLO-00301-8895,Amberfield Pro School Uniform Set,Clothing,Kids' Apparel,Amberfield,10.89,29.99,SUP005,38,174,,False,2024-03-23,Active
P00302,ELE-00302-2147,Vertex Max Screen Protector 2-Pack,Electronics,Mobile Accessories,Vertex,25.64,43.99,SUP174,25,203,,False,2025-11-01,Active
P00303,BOO-00303-6836,Vaultis Max History Hardcover,Books,Non-Fiction,Vaultis,6.14,9.99,SUP019,14,307,,False,2024-12-08,Active
P00304,AUT-00304-4871,Quinley Deluxe Jump Starter,Automotive,Tools & Equipment,Quinley,40.28,65.99,SUP270,22,98,,True,2026-05-09,Seasonal
P00305,BEA-00305-9171,Meridian Series 2 Lipstick Set,Beauty,Makeup,Meridian,11.23,24.99,SUP058,10,213,299.0,False,2025-01-28,Discontinued
P00306,HOM-00306-9711,Driftwood Deluxe Sheet Set,Home & Kitchen,Bedding & Linens,Driftwood,24.21,50.99,SUP056,7,171,,True,2026-02-07,Seasonal
P00307,BEA-00307-1413,Solstice Series 2 Cleansing Foam,Beauty,Skincare,Solstice,3.12,7.99,SUP114,8,402,411.0,False,2025-05-10,Active
P00308,TOY-00308-9564,Solstice Series 2 Construction Blocks,Toys,Building Sets,Solstice,19.54,47.99,SUP022,48,198,,True,2025-09-12,Discontinued
P00309,BOO-00309-8265,Fernwood Everyday History Hardcover,Books,Non-Fiction,Fernwood,2.55,4.99,SUP008,18,543,,False,2025-08-19,Active
P00310,ELE-00310-9611,Lumino Essential Laptop Sleeve,Electronics,Laptop Accessories,Lumino,34.54,56.99,SUP274,20,146,,False,2024-04-18,Active
P00311,CLO-00311-5781,Vaultis Everyday Chino Pants,Clothing,Men's Apparel,Vaultis,31.86,47.99,SUP258,46,116,,True,2025-12-25,Seasonal
P00312,CLO-00312-9678,Norwell Series 2 Cardigan,Clothing,Women's Apparel,Norwell,2.62,4.99,SUP274,17,423,,False,2026-06-16,Active
P00313,GRO-00313-3236,Aurelia Deluxe BBQ Sauce,Grocery,Condiments & Sauces,Aurelia,6.72,8.99,SUP192,62,365,339.0,False,2024-12-18,Active
P00314,ELE-00314-1923,Cedarwood Max Wireless Mouse,Electronics,Laptop Accessories,Cedarwood,125.46,259.99,SUP008,18,65,,False,2024-11-09,Active
P00315,PER-00315-5238,Vaultis Compact Hand Sanitizer 3-Pack,Personal Care,Personal Hygiene,Vaultis,2.92,5.99,SUP290,38,349,65.0,False,2025-06-28,Discontinued
P00316,HOM-00316-3198,Sunneva Classic Closet Organizer,Home & Kitchen,Storage & Organization,Sunneva,43.09,69.99,SUP204,17,129,,False,2025-07-31,Active
P00317,HOM-00317-9307,Novara X200 Stock Pot,Home & Kitchen,Cookware,Novara,62.09,87.99,SUP115,45,76,,False,2024-12-15,Active
P00318,HOM-00318-6448,BlueStone Series 2 Air Fryer,Home & Kitchen,Small Appliances,BlueStone,18.66,27.99,SUP211,28,160,,False,2024-09-05,Active
P00319,CLO-00319-4954,Quinley Essential Cardigan,Clothing,Women's Apparel,Quinley,13.49,37.99,SUP159,13,283,,False,2026-06-04,Active
